! Caption record:
SDSS APO 2.5m Pointing Data 2015-06-01T06:47:10.4
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
-114.844490   23.972308 -114.825493   24.019948 -129.71845  ! entry 1 star 1 pt ref 4954-01496-1
-127.795627   46.720504 -127.778154   46.752627 -138.12367  ! entry 2 star 2 pt ref 0317-01590-1
-154.275353   56.372086 -154.259523   56.397434 -158.37117  ! entry 3 star 3 pt ref 0337-00843-1
-161.471783   21.744133 -161.453243   21.792437 -161.24338  ! entry 4 star 4 pt ref 7315-02056-1
-179.156598   71.221054 -179.148333   71.236577 -179.05220  ! entry 5 star 5 pt ref 0971-01433-1
 155.785516   24.298420 -204.196220   24.343370  157.13292  ! entry 6 star 6 pt ref 6854-04372-1
 165.386516   45.579120 -194.596907   45.609959  167.76887  ! entry 7 star 7 pt ref 5648-01672-1
 114.241716   66.162513 -245.742054   66.179112  125.12213  ! entry 8 star 8 pt ref 1566-03676-1
 106.995798   22.675774 -252.985226   22.720367  126.65093  ! entry 9 star 9 pt ref 5177-01878-1
 109.243718   46.463017 -250.739145   46.492140  126.08613  ! entry 10 star 10 pt ref 1050-00593-1
  68.556591   24.446844   68.578147   24.490002  115.23791  ! entry 11 star 11 pt ref 2718-02224-1
  51.247857   44.099623   51.267578   44.128184   92.23329  ! entry 12 star 12 pt ref 3581-02031-1
  30.484088   58.675274   30.504160   58.694388   51.95860  ! entry 13 star 13 pt ref 3913-02269-1
  21.454944   26.703122   21.474213   26.743674  113.46481  ! entry 14 star 14 pt ref 4482-01943-1
!   7.941582   83.797768    7.988918   83.825124    8.86283  ! entry 15 star 15 pt ref 3070-01595-1
! -27.893351   27.806824  -27.825300   27.911679 -108.44282  ! entry 16 star 16 pt ref 4150-01302-1
! -17.270642   37.689202  -17.202616   37.825211  -75.67857  ! entry 17 star 17 pt ref 4550-02114-1
! -55.274719   63.258091  -55.171452   63.416181  -74.75606  ! entry 18 star 18 pt ref 3042-01023-1
! -78.436924   37.191208  -78.408826   37.390344 -111.60355  ! entry 19 star 20 pt ref 1995-02586-1
