! Caption record:
SDSS APO 2.5m Pointing Data 2015-06-04T04:12:01.0
! Option record: ALTAZ followed by rotator code, if applicable
: ALTAZ
! Run parameters: telescope latitude deg min sec
32 46 49.3
! Pointing data (TPOINT format #4):
!
! All angles are in degrees
! Azimuth uses the convention: N=0, E=90 (unlike the TCC, which uses S=0, E=90)
!
!  Desired Phys            Actual Mount          Rot Phys
! Az          Alt         Az          Alt
  91.892623   40.399023   91.913586   40.432510  117.59082  ! entry 1 star 1 pt ref 1546-00208-1
  81.518937   47.557330   81.540172   47.586044  108.71501  ! entry 2 star 2 pt ref 2073-01876-1
  -1.087164   61.356806   -1.063330   61.375424   -1.43511  ! entry 3 star 3 pt ref 4171-01430-1
  35.619603   70.046230   35.639282   70.059964   47.41874  ! entry 4 star 4 pt ref 3484-00662-1
  96.511027   73.817408   96.523882   73.830359  106.64121  ! entry 5 star 5 pt ref 2031-01389-1
  36.293678   57.218528   36.316503   57.241314   61.47261  ! entry 6 star 6 pt ref 3881-01311-1
-146.096980   28.396508  213.922826   28.441719 -149.46003  ! entry 7 star 7 pt ref 6100-01251-1
 -97.004753   57.418315  263.017687   57.444443 -113.97952  ! entry 8 star 8 pt ref 1985-01183-1
-136.036490   50.601111  223.981564   50.630921 -143.86599  ! entry 9 star 9 pt ref 0282-00428-1
-125.920516   21.502433  234.099339   21.552357 -134.74958  ! entry 10 star 10 pt ref 6075-00017-1
-114.007902   29.455664  246.013073   29.499190 -129.40812  ! entry 11 star 11 pt ref 4913-01224-1
  44.779660   51.019053   44.801317   51.044646   78.76980  ! entry 12 star 13 pt ref 3888-01886-1
 122.139591   66.300945  122.151035   66.318972  131.83238  ! entry 13 star 14 pt ref 1498-01788-1
 176.936058   43.755086  176.953728   43.788866  177.79322  ! entry 14 star 15 pt ref 5575-00979-1
-160.650868   21.025076  199.369865   21.074170 -160.12695  ! entry 15 star 16 pt ref 7253-01761-1
 138.941429   20.220629  138.960987   20.268211  143.22049  ! entry 16 star 17 pt ref 6812-00617-1
 125.736322   49.407358  125.753792   49.435239  137.20110  ! entry 17 star 18 pt ref 0391-02822-1
 150.743990   77.270197  150.747409   77.281225  154.22941  ! entry 18 star 19 pt ref 1491-01160-1
 110.472727   80.804663  110.487444   80.812921  116.02056  ! entry 19 star 20 pt ref 2030-00418-1
  42.317292   20.278403   42.338844   20.324615  117.80163  ! entry 20 star 21 pt ref 3596-01315-1
  93.127467   30.474504   93.148521   30.514626  120.72899  ! entry 21 star 22 pt ref 1037-00997-1
  32.964318   31.279741   32.984589   31.317706  102.47555  ! entry 22 star 23 pt ref 4236-02502-1
 164.604324   27.226362  164.623199   27.270222  165.78239  ! entry 23 star 24 pt ref 6789-00442-1
-116.258559   37.973110  243.762012   38.011572 -130.61608  ! entry 24 star 25 pt ref 0272-00406-1
  59.350042   54.761417   59.370775   54.784584   87.52508  ! entry 25 star 26 pt ref 3099-01814-1
  -7.007171   31.894441   -6.985844   31.933677 -100.78849  ! entry 26 star 27 pt ref 4631-02389-1
  10.701360   22.000413   10.722549   22.044392  141.39628  ! entry 27 star 28 pt ref 4602-00552-1
 -19.075629   37.044836  -19.054090   37.080645  -80.17297  ! entry 28 star 29 pt ref 4390-00688-1
 -31.506056   55.071639  -31.484051   55.096158  -57.30443  ! entry 29 star 30 pt ref 3847-01127-1
 -43.054142   48.892455  -43.032767   48.920976  -79.08765  ! entry 30 star 31 pt ref 3825-01053-1
 176.425718   54.357914 -183.559557   54.384292  177.43752  ! entry 31 star 32 pt ref 5004-00899-1
